0.6947092332137275,1.0,1.0,0.04730982458204548,0.7583234195677052,1.0,0.0,0.04084383142630999,0.6555766442644895,0.41649771760870563,0.9959310438070517,1.0,0.0019856383278854463,0.489253021035442,0.9944122174129524,0.0,0.0012423622353079959,0.3778838189918732,0.12425036667306098,0.886313965934821,1.0,0.0,0.16675120664213328,0.8746276196922839,0.0,0.0,0.10307512553077276,0.1453879473395374,12.628987056946567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254226957910649,0.09470641901856516,0.062387599487261414,0.45404915142429203,0.4916064969233943,0.43480949968133076,0.7803397145936127,0.8167751743233372,0.761677748910235,0.9467523539759495,0.9637527251358018,0.936839303249194,1.0,1.0,1.0,1.0,1.0,1.0,0.17589588624311042,12.81623845630208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010969727515616255,0.022314046462868727,0.1083434710380999,0.1802067056027274,0.31253464786794394,0.49223999869248786,0.5833776430598203,0.6295547644532564,0.8044365302324511,0.8920860852944513,0.8728812934618657,0.9733266875067627,0.9959490824541913,0.9999999987178302,1.0,1.0,1.0,1.0,1.0,0.16185301073629424,12.868347927596318
0.9054448795279614,0.9975901634978277,1.0,0.027655890620452372,0.1876709918160858,0.3505441120842936,0.0,0.0,0.0,0.9998180478109202,1.0,1.0,0.24733009626652488,0.4928815203063734,0.6540914262007657,0.0,0.0,0.0,1.0,1.0,1.0,0.47234341284686165,0.7136650391648119,0.8720698950791181,0.0,0.0,3.012894685757033e-06,0.15360445702594772,12.921108488116683
1.0,1.0,1.0,0.9710925063152561,0.9999911317923311,1.0,0.3624071628945816,0.6512159686581379,0.8015902593398133,0.8478534548881427,0.9780367833923075,0.999741907187526,0.23029271560496584,0.48855650883139595,0.6628828230481615,0.0,0.009616067479211444,0.05092326353644384,0.03481437344418306,0.17235061988157904,0.3144057096167755,0.0,0.0,0.0007577229898778427,0.0,0.0,0.0,0.16750632723038703,12.576528978900686
0.1360705735213603,0.18929338431768716,0.1865060962455184,0.0,0.0,0.0,0.0,0.0,0.0,0.9611255029842503,0.9835561841439574,0.9826770997571062,0.41121956043870134,0.49111604370658385,0.487240108252786,0.0011314322830757618,0.007334482182778027,0.006845890228973121,1.0,1.0,1.0,0.999891626114129,1.0,1.0,0.5915791539122935,0.6712762065792558,0.6676053034671141,0.13402299954383362,12.77446864813557
0.8362025797838926,0.9903709441351441,1.0,0.012654921322627641,0.15706880497996298,0.35540196907379,0.0,0.0,0.0,0.9968131558350931,1.0,1.0,0.20595714027514195,0.4926128747874086,0.6947361691925056,0.0,0.0,0.0,1.0,1.0,1.0,0.46390101183330595,0.7476137761370403,0.935201077186954,0.0,0.0,0.01042784246938078,0.15383367245663956,12.89896226701225
5.8236086205689046e-06,0.0,0.0,0.31790306511546135,0.02025715770202317,0.0,0.9572143660005837,0.5309624168898848,0.0402668939562297,0.19148456367380443,0.00353626682280807,0.0,0.9431080062404045,0.48734232872753386,0.030397556270298033,1.0,0.9904840770605639,0.58649544076502,0.7712863351157303,0.2322376378207176,0.0011165276032642849,1.0,0.9609340994058353,0.4229191550092095,1.0,1.0,0.9820593266295996,0.1855635395486572,12.470011044417593
0.0,0.0,0.043202259203233624,0.0,0.0,0.20626698736256355,0.0,0.005185835674422501,0.3913460364462864,0.0,0.21290698874116626,0.8488730942096658,0.008739669545323804,0.48976890441988746,0.9820485376044341,0.060946199945277155,0.7005327486794555,0.9999923466780792,0.32355605144752647,0.9605900401374277,1.0,0.632473823044897,0.9999107216346066,1.0,0.814539247712215,1.0,1.0,0.14460138912071105,12.680879492486469
0.0,0.11363479234306813,0.943440515815138,0.0,0.04154117700277119,0.8564663214978464,0.0,0.0012199554942407315,0.6307183725624294,0.0,0.6408163740957155,1.0,0.0,0.49071819508622705,1.0,0.0,0.2471486205054823,0.9931215961343051,0.11742744257506817,0.9858841379007541,1.0,0.036695295956439215,0.922928811603165,1.0,0.0003246263342300994,0.7199463583391711,1.0,0.16740008584047647,12.742032593246053
